SAMPLE_KEY,smiles
BJ1894129,O=C1Nc2ccccc2C2=NC(CN3CCN(CC3)c3ccccc3)CN12 |t:10|
BJ1896552,CCOC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(Cl)c(OCCN2CCN(C)CC2)c(Cl)c1O
BJ1896601,CNc1cc2[nH]c(=O)n(-c3ccc(NC(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F
BJ1896121,Cc1ccc(\C=N\NC(=O)c2ccccc2Oc2ccccc2)o1
BJ1895645,[H][C@@]1(CC1(C)C)C(=O)N\C(C(O)=O)=C/CCCCSC[C@H](N)C([O-])=O
BJ1894304,OC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)\C=C\c1ccc(O)c2O[C@H]([C@H](C(=O)O[C@H](Cc3ccc(O)c(O)c3)C(O)=O)c12)c1ccc(O)c(O)c1
BJ1894574,ClCCN(CCCl)P1(=O)NCCCO1
BJ1894571,OC(COc1cccc2oc(cc(=O)c12)C([O-])=O)COc1cccc2oc(cc(=O)c12)C([O-])=O
BJ1894566,Cc1onc(c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C([O-])=O)-c1ccccc1Cl
BJ1896468,CC(C)c1ccc(NC(=O)c2cccs2)c(c1)-c1nc2ccccc2[nH]c1=O
BJ1894367,OC(=O)Cc1cc2ccccc2nc1C(O)=O
BJ1894321,CNC(=O)[C@H]1O[C@H]([C@@H](O)C1O)n1cnc2c(NCc3cccc(I)c3)nc(Cl)nc12
BJ1896548,"CC1=C(C(c2ccc(cc2)[N+]([O-])=O)C2=C(CC(C)(C)CC2=O)N1)C(=O)OC1CCCCC1 |t:1,14|"
BJ1895673,COC(=O)c1csc(n1)C(=O)c1c[nH]c2ccccc12
BJ1894165,C(N1CCN(CC1)c1nc2ccccc2s1)c1ccc2OCOc2c1
BJ1896411,CN(C)c1cccc(Oc2cnc(Nc3cccc(O)c3)nc2)c1
BJ1896466,COCCN(C(=O)c1cc(OC)c(OC)c(OC)c1)c1nc(cs1)-c1ccccc1
BJ1896479,OCCNC(=O)c1cccc(c1)-c1ncnc(Nc2ccc(cc2)OC(F)(F)F)c1
BJ1896361,Fc1ccc(CNC(=O)N2CCN3C(C2)C(OC3=O)(c2ccccc2)c2ccccc2)cc1
BJ1896502,Cc1sc(C)c2c1CCC=C2c1c[nH]cn1 |c:10|
BJ1894365,CC(=O)C1=C(O)C2C3C(Cc4cccc5[nH]cc3c45)C(C)(C)N2C1=O |c:3|
BJ1896178,Nc1n[nH]c2nnc(cc12)-c1c(nn2ccccc12)-c1ccccc1
BJ1894176,[H][C@@]12Oc3c4c(CC5N(CC6CC6)CC[C@@]14[C@@]5(O)Cc1c2n(Cc2ccccc2)c2ccccc12)ccc3O
BJ1896254,[H][C@]12SC([C@H]3CCCO3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C([O-])=O |c:9|
BJ1894497,CC(=O)NC(CS)C(O)=O
BJ1894503,NC(=N)NC(=O)c1nc(Cl)c(N)nc1N
BJ1894578,C[C@]12CCC3C(CCC4=Cc5oncc5C[C@]34C)C1CC[C@@]2(O)C#C |t:8|
BJ1896522,Nc1ncc2C(=O)CC(Cc2n1)c1ccco1
BJ1896101,CN(CCOc1ccc(cc1C(C)(C)C)-c1ccc2OCOc2c1)CC(O)=O
BJ1896829,"COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1C(F)(F)F)[N+]([O-])=O |c:4,9|"
BJ1894070,NCCc1c[nH]c2ccc(cc12)C(N)=O
BJ1894337,CC(C)(C)NCC(O)COc1cccc2[nH]c(=O)[nH]c12
BJ1895779,C1CCc2c(C1)n1CCNCc3cccc2c13
BJ1894186,OC1c2ccccc2CCC\C1=C/C(O)=O
BJ1896102,CC1(C)CCC(C)(C)c2cc(ccc12)C1(OCCO1)c1ccc(cc1)C(O)=O
BJ1895769,OC(=O)c1n(Cc2ccc(Cl)cc2)c2ccc(Cl)cc2c1Sc1ccccc1
BJ1896414,COc1cccc(c1)-n1nc(cc1-c1ccc(C2CCCCC2)c(Cl)c1)C(O)=O
BJ1896449,CN(C1CCN(Cc2ccc(cc2)C(N)=O)CC1)C(=O)CNc1c(C)c(C)c(N)c(C)c1C
BJ1896464,OC(=O)c1ccc2C(=O)N(C(=O)c2c1)c1cccc(Oc2ccc(cc2)[N+]([O-])=O)c1
BJ1896061,COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)COc1c(OC)cccc1C(C)C
BJ1894185,Ic1ccc(CCNC(=N)SCCCc2c[nH]cn2)cc1
BJ1894100,OC\C=C\C(O)=O
BJ1896034,CC(C)(C)C(=O)OCOC(=O)C1N2C(CC2=O)S(=O)(=O)C1(C)C
BJ1895988,OC(=O)[C@@H]1C[C@H](CN1C(=O)CP(O)(=O)CCCCc1ccccc1)C1CCCCC1
BJ1894559,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1
BJ1894556,Clc1ccc2oc(=O)[nH]c2c1
BJ1894551,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
BJ1896448,CC(C)(C)c1ccc(cc1)C(=O)Nc1cn2cc(ccc2n1)-n1ccnc1
BJ1894113,"COC(=O)C1=C(C)NC(C)=C(C1C)C(=O)OCCSc1ccccc1 |c:4,9|"
BJ1896156,COc1ccc(CN2C(=O)C(=O)c3cc(OC(F)(F)F)ccc23)cc1
BJ1894382,Cc1ccc(cc1)C(=O)Cn1c2CCCCc2sc1=N
BJ1894201,OC(=O)CC\C=C/C[C@@H]1CO[C@@H](O[C@@H]1c1ccccc1O)c1ccccc1Cl
BJ1896100,COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1
BJ1895752,Clc1ccc(CN2C(=O)C(=O)c3ccccc23)cc1Cl
BJ1896514,Oc1ccc(cc1)C1(CCC(F)(F)CC1)c1ccccc1F
BJ1896474,O=C(N(C1CCCCC1)C1CCCCC1)c1cc(on1)C1CC1
BJ1896499,Clc1ccc(cc1)C1=CCN(CCCCC23CCCc4c2c(NC3=O)ccc4Cl)CC1 |t:8|
BJ1896487,COc1ccc(Oc2c(Cl)cnn(C3c4ccccc4-c4ccccc34)c2=O)cc1
BJ1896570,Nc1ncnc2n(cc(-c3cccc(OCc4ccccc4)c3)c12)[C@H]1C[C@H](CN2CCCC2)C1
BJ1896049,Cc1cccc(n1)-c1nc([nH]c1-c1ccc2nccnc2c1)C(C)(C)C
BJ1896384,CCCCCCCCCCCCc1ccc(cc1)S(=O)(=O)Nc1nncs1
BJ1896003,CC1N(CCc2ccccc12)c1nc(Nc2ccc(F)cc2)nc(C)c1C
BJ1894577,CN(C)\N=N\c1[nH]cnc1C(N)=O
BJ1894407,OS(=O)(=O)NC1CCCCC1
BJ1894563,CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1
BJ1894648,CCCCCCc1ccc(O)cc1O
BJ1894325,Cc1c(nn(c1-c1ccc(I)cc1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCOCC1
BJ1894637,Cc1ccc(C)c(OCCCC(C)(C)C(O)=O)c1
BJ1894655,CC12C[C@H](O)C3C(CCC4=CC(=O)CCC34C)C1CC[C@]2(O)C(=O)COP(O)(O)=O |t:9|
BJ1894654,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)CC[C@]34C)C1CC[C@]2(O)C(=O)COC(=O)CCC(O)=O |t:9|
BJ1894595,OC(=O)c1cc(ccc1O)-c1ccc(F)cc1F
BJ1894693,COc1ccc(OC)c(c1)C(O)C(C)N
BJ1894681,Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl
BJ1894747,C[C@H](N)[C@H](O)c1ccccc1
BJ1895080,Oc1ccc(cc1C([O-])=O)\N=N\c1ccc(O)c(c1)C([O-])=O
BJ1894732,"[H][C@@]12[C@@H](O)[C@@]3([H])C(C(=O)c4c(O)cccc4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C |t:20,31|"
BJ1894652,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
BJ1894591,Oc1c(Cc2c(O)c3ccccc3oc2=O)c(=O)oc2ccccc12
BJ1894823,COc1cc(cc(OC)c1OC)C(=O)NCc1ccc(OCCN(C)C)cc1
BJ1894787,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1OC1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O
BJ1894966,CC(\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C)=C/CO |c:9|
BJ1894927,NCCCS(O)(=O)=O
BJ1894948,CN\C(NCCSCc1ccc(CN(C)C)o1)=C/[N+]([O-])=O
BJ1894952,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1
BJ1894950,Cn1c(COC(N)=O)ncc1[N+]([O-])=O
BJ1894593,CCN(CC)C(=O)N1CCN(C)CC1
BJ1896721,CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C
BJ1894703,[H][C@]12OCC(CSc3nnnn3C)=C(N1C(=O)[C@]2(NC(=O)C(C([O-])=O)c1ccc(O)cc1)OC)C([O-])=O |c:13|
BJ1896385,Cc1ccc(cc1)-c1ccc(F)cc1COc1ccc(CCC(O)=O)cc1
BJ1894708,COc1ccc2cc(ccc2c1)C(C)C(O)=O
BJ1895075,CC(C)c1ccc2oc3nc(N)c(cc3c(=O)c2c1)C(O)=O
BJ1894642,NC(=N)N\N=C/c1c(Cl)cccc1Cl
BJ1894701,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
BJ1894683,C[C@H]1CC2C3CC[C@H](C(C)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)CCC(=O)C=C12 |t:25|
BJ1894761,NNc1cccc(c1)C(=O)c1ccccc1
BJ1894738,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C([O-])=O
BJ1894798,Nc1ccc(cc1)S(=O)(=O)Nc1nccs1
BJ1894817,"CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO |c:14,t:10|"
BJ1894631,"C[C@H]1CC2C3CC[C@](O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)C2(C)C=CC(=O)C=C12 |c:23,t:27|"
BJ1894811,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
BJ1894791,Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1
BJ1894987,Cc1ccc(cc1NC(=O)c1cccc(NC(=O)Nc2cccc(c2)C(=O)Nc2cc(ccc2C)C(=O)Nc2ccc(c3cc(cc(c23)S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O)c1)C(=O)Nc1ccc(c2cc(cc(c12)S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O
BJ1894962,Cc1c(Cl)cccc1Nc1ccccc1C(O)=O
BJ1894915,NC(N)=N\C(N)=N\CCc1ccccc1
BJ1894936,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc23)CC1
BJ1894939,Nc1ccc(cc1)S(=O)(=O)Nc1ccc(Cl)nn1
BJ1894606,CCN(CC)C(=S)SSC(=S)N(CC)CC
BJ1896716,CCCCCCCCCCCCCCCCNc1ccc(cc1)C(O)=O
BJ1894647,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
BJ1894067,NC(=N)Nc1ccc(Cl)cc1
BJ1894649,NCCc1c[nH]cn1
BJ1894663,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O
BJ1894641,COc1ccccc1OCC(O)CO
BJ1894680,Cc1cccc(CN2CCN(CC2)C(c2ccccc2)c2ccc(Cl)cc2)c1
BJ1894746,CNC[C@H](O)c1cccc(O)c1
BJ1895079,"COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN1CCN(CC1)C(c1ccccc1)c1ccccc1 |c:4,9|"
BJ1894733,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
BJ1894586,COc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CCN3C)c2c1
BJ1894590,Cc1onc(c1C(=O)N[C@H]1[C@@H](S)N([C@@H](C([O-])=O)C(C)(C)C)C1=O)-c1c(Cl)cccc1Cl
BJ1894814,Cc1ccc(cc1)C(=O)c1ccc(CC([O-])=O)n1C
BJ1894786,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])C2[C@@H](CC2=CC(=O)CC[C@]12C)SC(C)=O |t:22|
BJ1894926,CC12CC3CC(C)(C1)CC(N)(C3)C2
BJ1894949,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1
BJ1894958,"CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)[C@@]2(O1)C(=O)CO |c:15,t:11|"
BJ1894951,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1
BJ1896714,CN1CCc2c(C1)c1cc(C)ccc1n2CCc1ccc(C)nc1
BJ1894702,Nc1cc(nc(N)[n+]1[O-])N1CCCCC1
BJ1896477,FC(F)(F)C(OC(=O)N1CCN(Cc2cccc(Oc3ccccc3)c2)CC1)C(F)(F)F
BJ1894707,C(C1=NCCN1)c1cccc2ccccc12 |t:1|
BJ1894696,"C[C@H]1CC2C3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |c:23,t:27|"
BJ1894653,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@]12C |t:15|
BJ1894700,CCCCCCCCCCCCOC(=O)CN1CCC(CC1)C(N)=O
BJ1894682,C[C@H]1CC2C3CC[C@](OC(C)=O)(C(C)=O)C3(C)CCC2C2(C)CCC(=O)C=C12 |t:28|
BJ1894760,CCN(CC)CCNC(=O)c1ccc(N)cc1
BJ1894739,NC(=O)NC(=O)Cc1ccccc1
BJ1894799,O=C1C(CCS(=O)c2ccccc2)C(=O)N(N1c1ccccc1)c1ccccc1
BJ1894808,c1nc(cs1)-c1nc2ccccc2[nH]1
BJ1894645,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1
BJ1894810,CSc1ccc2Sc3ccccc3N(CCC3CCCCN3C)c2c1
BJ1894790,CC(=O)NS(=O)(=O)c1ccc(N)cc1
BJ1894977,[O-]S(=O)(=O)CCS
BJ1894963,Cc1cccc(C)c1NC1=NCCCS1 |t:10|
BJ1894914,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1
BJ1894937,CCCCOc1ccc(OCCCN2CCOCC2)cc1
BJ1894941,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
BJ1894865,Cc1nn(-c2ccccc2[N+]([O-])=O)c(=O)c2ccccc12
BJ1894605,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C
BJ1896720,C[C@]1(COc2ccc(cc2)N2CCC(CC2)Oc2ccc(OC(F)(F)F)cc2)Cn2cc(nc2O1)[N+]([O-])=O
BJ1894661,CC(C)Cc1ccc(cc1)C(C)C(O)=O
BJ1896506,OC(=O)CCc1ccc(NCc2cccc3N(CCOc4ccccc4)CCCc23)cc1F
BJ1894706,Oc1ccc2C[C@H]3N(CC=C)CCC45[C@@H](Oc1c24)C(=O)CC[C@@]35O
BJ1894665,CC(C(O)=O)c1ccc(cc1)N1Cc2ccccc2C1=O
BJ1894587,c1ccc2c(c1)sc1ccccc21
BJ1894597,CN[C@H]1C(O)C(O)C(CO)OC1OC1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)OC(C)[C@]1(O)CO
BJ1894765,CN(C)CCCN1c2ccccc2Sc2ccccc12
BJ1894749,CC[C@H]1[C@@H](Cc2cncn2C)COC1=O
BJ1895082,C[C@H](Cn1cnc2c(N)ncnc12)OCP(O)(O)=O
BJ1894815,CN(C(=S)Oc1ccc2ccccc2c1)c1cccc(C)c1
BJ1894588,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
BJ1894592,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1
BJ1894734,Oc1ccc(Cl)cc1
BJ1894992,Cn1nnnc1SCC1=C(N2C(SC1)C(NC(=O)C(OC=O)c1ccccc1)C2=O)C([O-])=O |t:9|
BJ1894968,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@@H]1C(O)=O
BJ1894925,Cc1cc(nnc1NCCN1CCOCC1)-c1ccccc1
BJ1894930,CCN(CC)CCOCCOC(=O)C1(CCCC1)c1ccccc1
BJ1894955,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2OC(=O)CC)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
BJ1894871,[H][C@@]1(OC(=O)c2c1ccc(OC)c2OC)[C@]1([H])N(C)CCc2cc3OCOc3cc12
BJ1894990,CC1OC1P([O-])([O-])=O
BJ1896719,[H][C@@]12C[C@]3([H])C[C@@H](CC[C@@]3([H])[C@H](\C=C\c3ccc(cn3)-c3cccc(F)c3)[C@]1([H])[C@@H](C)OC2=O)NC(=O)OCC
BJ1894716,NC[C@H](O)c1ccc(O)c(O)c1
BJ1896471,CC(C)CNc1ccnc(NCc2csc(n2)-c2ccccc2)n1
BJ1894719,CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N1CCNCC1
BJ1894695,CC(N)(Cc1ccc(O)c(O)c1)C(O)=O
BJ1894667,Oc1c(I)cc(I)c2cccnc12
BJ1894714,NC(=O)N\N=C\c1ccc(o1)[N+]([O-])=O
BJ1894685,C[N+]1(C)CCCC(C1)OC(=O)C(O)(c1ccccc1)c1ccccc1
BJ1894763,OC(CCN1CCCC1)(C1CCCCC1)c1ccccc1
BJ1894737,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C([O-])=O
BJ1894800,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
BJ1894804,CCCCNc1ccc(cc1)C(=O)OCCN(C)C
BJ1894657,CCCCCC(=O)O[C@@]1(CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C)C(C)=O |t:15|
BJ1894813,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
BJ1894793,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
BJ1894978,OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F
BJ1894980,[H][C@@](CCC(O)=O)(NC(=O)c1ccc(NCc2cnc3[nH]c(N)nc(=O)c3n2)cc1)C(O)=O
BJ1894913,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1
BJ1894940,Nc1ccc(cc1)S(=O)(=O)Nc1ccnn1-c1ccccc1
BJ1894942,Nc1ccc(cc1)S(=O)(=O)Nc1cnc2ccccc2n1
BJ1894868,COC(=O)C1=CCCN(C)C1 |t:4|
BJ1894608,CN(C)CC\C=C1\c2ccccc2COc2ccccc12
BJ1896724,COCC1(CO)N2CCC(CC2)C1=O
BJ1894660,CN1C2CCC1C[C@H](C2)OC(=O)C(CO)c1ccccc1
BJ1894133,CN1C2CCC1CC(C2)OC(=O)c1cc(Cl)cc(Cl)c1
BJ1894662,CN(C)CCCN1c2ccccc2CCc2ccccc12
BJ1894664,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
BJ1894598,Cn1c2nc(Cl)[nH]c2c(=O)n(C)c1=O.CN(C)CCOC(c1ccccc1)c1ccccc1
BJ1894698,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
BJ1894678,NCc1ccc(cc1)S(N)(=O)=O
BJ1894764,CC(=O)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C |t:10|
BJ1894748,O=C1NC(=O)C(N1)(c1ccccc1)c1ccccc1
BJ1895083,Nc1nc(NC2CC2)c2ncn(C3C[C@H](CO)C=C3)c2n1 |c:18|
BJ1894816,NC1C[C@H]1c1ccccc1
BJ1894668,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C
BJ1894673,CC(=O)N1CCN(CC1)c1ccc(OCC2CO[C@@](Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1
BJ1894735,CN(CC#C)Cc1ccccc1
BJ1894993,[H][C@]12SCC(CSc3nnnn3C)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)c1ccc(O)cc1)C(O)=O |c:13|
BJ1894969,CC(C(O)=O)c1cccc(c1)C(=O)c1ccccc1
BJ1894924,CCCN(CCC)C(=O)C(CCC([O-])=O)NC(=O)c1ccccc1
BJ1894931,Nc1ccncc1
BJ1894956,CC12CCC3C(CCc4cc(OC(=O)c5ccccc5)ccc34)C1CCC2O
BJ1894870,CN\C(NCCSCc1nc[nH]c1C)=N/C#N
BJ1894991,CO[C@]1(NC(=O)CSCC#N)C2SCC(CSc3nnnn3C)=C(N2C1=O)C([O-])=O |c:23|
BJ1896723,C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
BJ1894715,NC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O
BJ1896356,Cc1ccc2[nH]c(=O)c(C3=NN(C(C3)c3ccc(Br)cc3)C(=O)CCC(O)=O)c(-c3ccccc3)c2c1 |t:9|
BJ1894718,C[C@]12CCC3C(CCC4=C3CCC(=O)C4)C1CC[C@@]2(O)C#C |c:8|
BJ1894710,CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C
BJ1894697,Cc1cc(=O)[nH]c(=S)[nH]1
BJ1894713,[O-][N+](=O)c1ccc(\C=N\N2CC(=O)NC2=O)o1
BJ1894684,"[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C |t:22,25|"
BJ1894762,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1
BJ1894736,CC(C)(S)C(N)C(O)=O
BJ1894789,Nc1ccc(cc1)S(=O)(=O)NC(=O)c1ccccc1
BJ1894805,"CN(C)[C@H]1[C@@H]2C[C@H]3C(C(=O)c4c(O)cccc4[C@@]3(C)O)=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O |c:32,t:21|"
BJ1894656,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1C(F)(F)F
BJ1894727,NCCc1cc(O)c(O)cc1O
BJ1894792,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
BJ1894979,[O-]C(=O)P([O-])([O-])=O
BJ1894981,OC(=O)c1ccccc1C(=O)Nc1ccc(cc1)S(=O)(=O)Nc1nccs1
BJ1894912,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F
BJ1894938,Cc1ccccc1OCC(O)CO
BJ1894943,NC(=N)NS(=O)(=O)c1ccc(N)cc1
BJ1894867,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
BJ1894607,NCCc1ccc(O)c(O)c1
BJ1896717,COc1ccc(\C=C\C(=O)\C=C(O)\C=C\c2ccc(OC)c(OC)c2)cc1OC
BJ1894675,Nc1nc(=O)c2N(C=O)C(CNc3ccc(cc3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)CNc2[nH]1
BJ1896421,CC(C)C(=O)Nc1ncc(s1)-c1cc(nn1-c1c(Cl)cccc1Cl)C(F)F
BJ1895074,COc1ccc(cc1C12CC3CC(CC(C3)C1)C2)-c1ccc2cc(ccc2c1)C(O)=O
BJ1894584,"C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O |c:11,t:7|"
BJ1894585,"C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP([O-])([O-])=O |c:11,t:7|"
BJ1894688,CC(C)NCC(O)c1cc(O)cc(O)c1
BJ1894759,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O
BJ1894767,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc12)C(C)C
BJ1894751,CCN1CCN(C(=O)NC(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C([O-])=O)c2ccccc2)C(=O)C1=O
BJ1895089,CC(C)(O)C(Cl)(Cl)Cl
BJ1894812,C(C1=NCCN1)c1ccccc1 |t:1|
BJ1894670,[O-][N+](=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)O[N+]([O-])=O
BJ1895087,[H][C@]12SCC(CSc3nnnn3C)=C(N1C(=O)[C@]2(NC(=O)C1SC(S1)=C(C(N)=O)C(O)=O)OC)C(O)=O |c:13|
BJ1894730,CCCCC1C(=O)N(N(C1=O)c1ccc(O)cc1)c1ccccc1
BJ1894983,OC(=O)CCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1nccs1
BJ1894970,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O
BJ1894923,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1
BJ1894932,[H][C@@]12Cc3cn(C)c4cccc(c34)[C@]1(C[C@@H](COC(=O)c1cncc(Br)c1)CN2C)OC
BJ1894957,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
BJ1894873,Cc1ccc(cc1)N(CC1=NCCN1)c1cccc(O)c1 |t:10|
BJ1894988,CO\N=C(\C(=O)NC1C2SCC(COC(N)=O)=C(N2C1=O)C([O-])=O)c1ccco1 |c:16|
BJ1896722,Cn1nccc1Nc1nccc(n1)-c1ccn([C@H](CO)c2ccc(Cl)c(F)c2)c(=O)c1
BJ1894704,NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
BJ1896480,CC(C)(N)c1nc(c[nH]1)-c1ccc(OC(F)(F)F)cc1
BJ1894639,N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
BJ1894711,OC(=O)c1cccnc1
BJ1894633,O=C1OCCN1\N=C\c1ccc(o1)N(=O)=O
BJ1894687,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])c3ccc(OC)cc3CC[C@@]21[H]
